"","id_hogar","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","nse","se_nse"
"1540",1540,1,0,1,0,1,0,0,0,0,1,0,0,0,-1.05743240592498,0.255854250016892
"1541",1541,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1542",1542,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1543",1543,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1544",1544,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1545",1545,1,1,1,0,1,0,1,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1546",1546,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1547",1547,1,1,0,0,1,0,0,0,1,0,0,1,0,-0.82120956589376,0.274571407628465
"1548",1548,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1549",1549,1,1,1,0,1,0,0,1,0,1,1,1,0,0.0915229882750552,0.384036200622452
"1550",1550,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1551",1551,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1552",1552,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1553",1553,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"1554",1554,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1555",1555,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1556",1556,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1557",1557,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1558",1558,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"1559",1559,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1560",1560,1,1,1,0,1,1,0,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"1561",1561,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1562",1562,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.972200942282922,0.25783150646903
"1563",1563,1,1,1,1,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1564",1564,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1565",1565,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.896430495460766,0.26433333496769
"1566",1566,1,1,1,0,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"1567",1567,1,0,1,0,0,0,1,0,1,0,0,0,0,-1.23996818641875,0.270416102445111
"1568",1568,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0529089390608426,0.383463456290864
"1569",1569,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1570",1570,1,1,1,0,0,0,1,0,1,1,0,1,1,-0.149212446631356,0.377211249552366
"1571",1571,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"1572",1572,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"1573",1573,1,0,1,0,0,0,0,0,1,1,0,1,0,-0.903578641287875,0.263543796594611
"1574",1574,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1575",1575,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1576",1576,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1577",1577,1,1,1,0,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"1578",1578,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1579",1579,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1580",1580,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1581",1581,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1582",1582,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1583",1583,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1584",1584,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"1585",1585,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1586",1586,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1587",1587,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1588",1588,1,1,0,1,1,0,0,1,0,1,0,0,0,-0.788154089574596,0.280024249700573
"1589",1589,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1590",1590,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1591",1591,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1592",1592,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"1593",1593,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1594",1594,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1595",1595,1,1,1,1,1,0,1,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"1596",1596,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1597",1597,0,0,0,0,1,0,0,0,1,1,0,0,0,-1.36986044846151,0.291755375836173
"1598",1598,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"1599",1599,1,1,1,0,1,1,1,1,1,1,0,1,0,0.412702984389735,0.392229961660112
"1600",1600,1,0,0,1,0,0,0,0,1,1,0,0,0,-1.2440839259936,0.270992746126556
"1601",1601,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1602",1602,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1603",1603,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1604",1604,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1605",1605,1,1,1,1,1,1,1,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"1606",1606,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"1607",1607,1,1,1,1,0,0,0,0,1,0,0,1,0,-0.736451805920026,0.289415904800743
"1608",1608,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1609",1609,1,1,0,1,0,0,0,0,0,1,0,0,0,-1.03878452198896,0.255783901154914
"1610",1610,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1611",1611,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1612",1612,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1613",1613,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1614",1614,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1615",1615,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1616",1616,1,1,1,0,1,0,1,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"1617",1617,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1618",1618,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1619",1619,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.63040595779535,0.335947254398697
"1620",1620,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1621",1621,1,1,0,0,1,1,0,0,1,1,1,1,1,0.410137483144893,0.392101885912599
"1622",1622,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1623",1623,1,1,1,0,0,0,1,0,1,1,1,0,1,-0.108920709976297,0.379145297246264
"1624",1624,1,1,1,0,1,1,0,0,0,1,0,0,0,-0.429506615431206,0.34791878102172
"1625",1625,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1626",1626,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1627",1627,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"1628",1628,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1629",1629,1,1,1,0,1,0,1,0,1,0,0,1,1,-0.289513786874709,0.366327151129724
"1630",1630,1,1,1,0,1,1,1,0,1,1,1,0,1,0.540198406972109,0.40055165532411
"1631",1631,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"1632",1632,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1633",1633,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1634",1634,1,1,1,1,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1635",1635,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1636",1636,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1637",1637,1,1,1,0,0,1,1,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"1638",1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.00000000001338
"1639",1639,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1640",1640,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1641",1641,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1642",1642,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1643",1643,1,1,1,0,0,0,1,1,1,1,0,1,0,-0.223937990917153,0.372293550274403
"1644",1644,1,1,1,1,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1645",1645,1,0,0,1,0,0,0,0,1,1,0,0,0,-1.2440839259936,0.270992746126556
"1646",1646,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1647",1647,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1648",1648,1,1,1,0,1,0,0,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"1649",1649,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1650",1650,1,1,0,0,1,0,0,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"1651",1651,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1652",1652,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1653",1653,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1654",1654,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1655",1655,1,1,0,0,1,0,0,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"1656",1656,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1657",1657,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1658",1658,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1659",1659,1,1,1,0,1,1,0,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"1660",1660,1,1,1,0,1,0,1,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1661",1661,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"1662",1662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.00000000001338
"1663",1663,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"1664",1664,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1665",1665,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1666",1666,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1667",1667,1,1,1,0,1,0,1,1,1,1,0,0,0,-0.256801647825278,0.369508822388992
"1668",1668,1,1,1,1,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1669",1669,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1670",1670,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1671",1671,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"1672",1672,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1673",1673,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1674",1674,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1675",1675,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1676",1676,1,1,1,1,1,0,0,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"1677",1677,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1678",1678,1,1,0,0,1,0,0,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"1679",1679,1,1,1,0,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1680",1680,1,1,1,1,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"1681",1681,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1682",1682,1,1,1,0,1,0,1,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"1683",1683,1,0,0,0,1,0,1,0,0,1,0,0,0,-1.25905332105068,0.273160490182688
"1684",1684,1,1,1,1,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1685",1685,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1686",1686,1,1,1,0,1,0,0,0,1,0,0,1,1,-0.289513786874709,0.366327151129724
"1687",1687,1,1,1,0,0,1,0,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"1688",1688,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1689",1689,1,1,0,1,1,0,0,1,0,1,0,0,0,-0.788154089574596,0.280024249700573
"1690",1690,1,0,1,0,1,0,1,0,1,1,0,1,1,-0.556010163546149,0.325342374459642
"1691",1691,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1692",1692,1,1,0,0,1,0,1,0,1,0,1,1,0,-0.61687332193898,0.313228254015402
"1693",1693,1,0,0,0,0,0,1,0,0,1,0,0,0,-1.41133809040359,0.299335039876705
"1694",1694,1,0,0,0,0,0,1,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"1695",1695,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1696",1696,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1697",1697,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1698",1698,1,0,0,0,1,0,1,0,1,1,0,0,0,-1.11446416849635,0.257803547850098
"1699",1699,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1700",1700,1,1,1,0,1,1,1,1,1,1,0,0,0,0.0968510180780163,0.384110548638438
"1701",1701,1,1,1,0,1,0,0,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"1702",1702,1,1,1,0,1,0,0,1,0,1,0,1,1,0.0723530656666295,0.383760984300013
"1703",1703,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1704",1704,1,1,0,0,1,0,1,0,1,1,1,1,1,0.0422625443193114,0.383289771677748
"1705",1705,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1706",1706,1,1,0,0,1,0,0,0,1,1,1,1,0,-0.279568042136239,0.367338735878784
"1707",1707,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"1708",1708,1,1,1,0,1,0,1,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"1709",1709,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1710",1710,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1711",1711,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1712",1712,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1713",1713,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1714",1714,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1715",1715,0,1,0,0,1,0,1,0,1,1,0,1,0,-0.864164987108986,0.268313081166475
"1716",1716,1,1,1,1,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1717",1717,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1718",1718,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1719",1719,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1720",1720,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1721",1721,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1722",1722,1,1,1,0,1,0,1,1,1,0,0,0,0,-0.600190137214094,0.31659014570038
"1723",1723,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1724",1724,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"1725",1725,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1726",1726,1,0,1,0,1,0,1,0,1,1,0,0,0,-0.920039494279451,0.261859731974319
"1727",1727,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1728",1728,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1729",1729,1,1,0,0,1,0,0,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"1730",1730,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1731",1731,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1732",1732,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1733",1733,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1734",1734,1,1,1,0,1,1,0,1,1,0,1,1,0,0.337644100903764,0.389043943048799
"1735",1735,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1736",1736,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1737",1737,1,1,1,1,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1738",1738,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1739",1739,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1740",1740,1,1,1,0,1,0,1,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1741",1741,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1742",1742,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"1743",1743,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1744",1744,1,1,1,0,0,1,1,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"1745",1745,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1746",1746,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1747",1747,1,1,1,0,1,1,0,0,0,1,1,1,1,0.546031928490603,0.401030520082191
"1748",1748,1,1,1,1,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1749",1749,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1750",1750,1,1,1,0,0,0,0,0,0,1,0,1,1,-0.425134911856506,0.348608416661279
"1751",1751,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"1752",1752,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1753",1753,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1754",1754,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1755",1755,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1756",1756,1,0,1,0,1,0,0,0,1,1,0,1,0,-0.764510557700709,0.284205750749847
"1757",1757,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1758",1758,1,1,0,0,1,0,0,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"1759",1759,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"1760",1760,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1761",1761,1,1,0,0,0,1,0,0,1,1,1,1,0,-0.19802880917566,0.374211667156268
"1762",1762,1,1,1,0,1,0,1,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"1763",1763,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1764",1764,1,1,0,0,0,0,1,0,1,1,0,1,0,-0.741141880416458,0.288528707175249
"1765",1765,1,1,1,1,0,0,1,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"1766",1766,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1767",1767,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1768",1768,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.900348303431157,0.263896308300431
"1769",1769,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1770",1770,1,1,0,0,1,0,1,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"1771",1771,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1772",1772,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1773",1773,1,1,1,0,1,1,0,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"1774",1774,1,1,1,0,0,1,1,0,1,1,1,1,0,0.230316669337992,0.386167992524376
"1775",1775,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"1776",1776,1,1,1,0,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1777",1777,1,1,0,0,1,0,0,1,1,1,0,1,0,-0.366481387468336,0.357163556487336
"1778",1778,1,1,1,0,1,1,0,0,1,1,0,0,1,0.175485225728382,0.385218394984345
"1779",1779,1,1,1,0,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"1780",1780,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1781",1781,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1782",1782,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1783",1783,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1784",1784,1,1,0,0,1,0,1,0,0,0,0,0,0,-1.10524854001953,0.257314702802701
"1785",1785,1,1,0,0,1,0,1,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"1786",1786,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1787",1787,1,0,0,0,1,0,0,0,1,1,0,0,0,-1.11446416849635,0.257803547850098
"1788",1788,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1789",1789,1,1,0,0,1,1,1,0,1,0,1,1,1,-0.0191852293188867,0.38206081938571
"1790",1790,1,0,0,0,1,0,0,0,1,1,0,1,1,-0.817510305910323,0.275156273582812
"1791",1791,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1792",1792,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1793",1793,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"1794",1794,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"1795",1795,1,1,0,0,1,0,0,0,1,1,1,0,1,-0.259081001619411,0.369300579770971
"1796",1796,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"1797",1797,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1798",1798,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1799",1799,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"1800",1800,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"1801",1801,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1802",1802,1,0,1,0,1,0,1,0,1,0,0,1,1,-0.813247413604941,0.275838553786884
"1803",1803,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"1804",1804,1,0,0,0,0,0,1,0,1,1,0,0,0,-1.2440839259936,0.270992746126556
"1805",1805,1,1,0,0,1,0,1,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"1806",1806,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1807",1807,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1808",1808,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.23393475855983,0.269586576025412
"1809",1809,1,1,1,1,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"1810",1810,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1811",1811,1,1,1,1,1,0,0,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"1812",1812,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1813",1813,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"1814",1814,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"1815",1815,1,1,1,0,1,1,1,0,1,1,0,0,1,0.175485225728382,0.385218394984345
"1816",1816,1,1,1,0,1,1,0,0,1,1,1,0,1,0.540198406972109,0.40055165532411
"1817",1817,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"1818",1818,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
